alternativeId,name,address.streetAddress,address.addressLocality,address.addressRegion,address.postalCode,adress.addressCountry,location,telephone,opeId,ipedsId,url
218681,West Hills College - Lemoore,555 College Avenue,Lemoore,CA,93245,US,"Lemoore, CA",559-925-3000,4111300,448594,www.westhillscollege.com/lemoore
218690,Marion County Technical Education Center,PO Box 890,Marion,SC,29571,US,"Marion, SC",843-423-9800,,,
218715,Eternity Bible College,2136 Winifred Street,Simi Valley,CA,93063,US,"Simi Valley, CA",888-432-2322,,,www.eternitybiblecollege.com
218724,Mid-South Christian College,3097 Knight Road,Memphis,TN,38118,US,"Memphis, TN",901-375-4400,4210200,481225,www.midsouthcc.org
218733,Notter School of Pastry Arts,"8204 Crystal Clear Lane, Suite 800",Orlando,FL,32809,US,"Orlando, FL",,4173600,461519,
218742,University Academy of Hair Design,3400 McFarland Boulevard #3,Northport,AL,35476,US,"Northport, AL",,4197500,476805,
218751,Montage Academy,"700 Ken Pratt Boulevard, Suite 510",Longmont,CO,80501,US,"Longmont, CO",,4195300,479983,
218760,Ambiance Beauty & Barber Academy,682 Wickham Road,Melbourne,FL,32935,US,"Melbourne, FL",,4195100,476771,
218779,Velvet Touch Academy of Cosmetology,5820 East Franklin Road,Nampa,IN,83687,US,"Nampa, IN",,4194800,476762,
218788,"Alexander Academy, Inc.",55 Massachusetts Avenue,Luneburg,MA,1462,US,"Luneburg, MA",,4193100,476735,
218797,Regina's College of Beauty - Monroe,"1201 Stafford Street, Suite B-2",Monroe,NC,28110,US,"Monroe, NC",,4115700,199014,
218803,Joint Special Operations University,1 Pinewood Drive,MacDill AFB,FL,33608,US,"MacDill AFB, FL",,,,
218812,Protocol School of Washington,"1186 Columbia Avenue, Suite 102",Irmo,SC,29063,US,"Irmo, SC",,,,
218821,Hawaii Medical College,1221 Kapiolani Blvd. PH #35,Honolulu,HI,96814,US,"Honolulu, HI",,4182200,460756,
218830,Professional Driver Institute,456 Sanford Rd. North,Churchville,NY,14428,US,"Churchville, NY",,,,
218849,College of Industrial Repairs,"2391 Zanker Road, Suite 340",San Jose,CA,95131,US,"San Jose, CA",408-392-9200,,,
218858,Classic Cooking Academy,10411 E. McDowell Mountain Ranch Road,Scottsdale,AZ,85255,US,"Scottsdale, AZ",480-502-1077,4191200,476656,
218867,Everblue Training Institute,"16950 Northcross Drive, Suite 100",Huntersville,NC,28078,US,"Huntersville, NC",888-204-8735,,,
218876,Shorter College,604 Locust Street,North Little Rock,AR,72114,US,"North Little Rock, AR",501-374-6305,110500,107840,www.shortercollege.org
218885,"New Dimensions Beauty Academy, Inc.","10158 South Parker Road, Suite A",Parker,CO,80134,US,"Parker, CO",,4202600,476823,
218894,Blalock's Professional Beauty College,"8101 Kingston Road, Suites 103 & 102B",Shreveport,LA,71108,US,"Shreveport, LA",,3027300,373456,
218900,Aspen Beauty Academy - Laurel,3535 Fort Meade Road,Laurel,MD,20724,US,"Laurel, MD",,4204000,480994,
218919,"Jolei's Hair Institute, LLC",203 East Main Street,Olanta,SC,29144,US,"Olanta, SC",,4202900,476832,
218928,Panache Academy of Beauty,": 2275 Deming Way, Suite 120",Middleton,WI,53562,US,"Middleton, WI",,4202800,475413,
218937,Yeshiva Gedola Ohr Yisrael,2899 Nostrand Avenue,Brooklyn,NY,11229,US,"Brooklyn, NY",,4207400,486178,
218946,Madison English as a Second Language School,3009 University Avenue,Madison,WI,53705,US,"Madison, WI",,,,
218955,Shepherds College,1805 15th Ave,Union Grove,WI,53182-4527,US,"Union Grove, WI",,4193800,481137,
218964,US Truck Driver Training School,6500 15 Mile Rd,Sterling Heights,MI,48312-4518,US,"Sterling Heights, MI",,,,
218973,Colorado Firecamp,9008 County Road 240,Salida,CO,81201-9214,US,"Salida, CO",,,,
218982,Hot Rod Institute,2402 N Maple,Rapid City,SD,57709,US,"Rapid City, SD",,,,
218991,Athena Career Academy,5203 Airport Highway,Toledo,OH,43615,US,"Toledo, OH",,4192200,476683,
219000,National Interscholastic Athletic Administrators,"9100 Keystone Crossing, Suite 650",Indianapolis,IN,46240,US,"Indianapolis, IN",,,,
219019,The Chicago School for Piano Technology,2041 W Carroll Ave,Chicago,IL,60612-1630,US,"Chicago, IL",,4186000,475440,
219028,Boise Barber College,3027 North Cole Road,Boise,ID,83704,US,"Boise, ID",,4203200,476850,
219037,Aveda Institute Des Moines,"6905 Mills Civic Parkway, Suite 120",West Des Moines,IA,50266,US,"West Des Moines, IA",,4203300,475015,
219046,KC's School of Hair Design,187 Highway 15 North,Pontotoc,MS,38863,US,"Pontotoc, MS",,3032400,374343,
219055,The Aesthetic Science institute,1202 Troy Schenectady Road,Latham,NY,12110,US,"Latham, NY",,4204300,476878,
219064,Security University,510 Spring Street,Herndon,VA,20170,US,"Herndon, VA",,,,
219073,"Florida Institute of Recording, Sound and Technology, Inc.",2309 Silver Star Road,Orlando,FL,32804,US,"Orlando, FL",,4197600,476814,
219082,"D&L Academy of Hair Design, Inc.",113 Main Avenue East,Twin Falls,ID,83301,US,"Twin Falls, ID",,4150600,457493,
219091,Serbia's Technical College,Calle Hostos Esquina Vicente Pales #27,Guayama,PR,785,US,"Guayama, PR",,2502400,418700,
219125,Brightwood College - Hammond,7833 Indianapolis Blvd,Hammond,IN,46324,US,"Hammond, IN",,2201800,152415,
219134,Austin Kade Academy,1646 South Woodruff Avenue,Idaho Fall,ID,83404,US,"Idaho Fall, ID",,4203500,476869,
219143,Prestige Barber Styling Institute,"801 Clanton Road, Suite 105-C",Charlotte,NC,28217,US,"Charlotte, NC",,,,
219152,Paul Mitchell The School Raleigh,"8551 Glenwood Avenue, Suite 100",Raleigh,NC,27612,US,"Raleigh, NC",,4204700,475556,
219161,Franklin Hair Academy School of Cosmetology,"595 Hillsboro Road, Suite 325",Franklin,TN,37064,US,"Franklin, TN",,,,
219170,Innovative Detective Institute,"Carretera #2 Esquina Calle Del Parque #1710, Suite 203",Bayamon,PR,960,US,"Bayamon, PR",787-780-4252,,,
219189,Southwest Area Career Center,2 David Sippy Drive,Monett,MO,65708-1375,US,"Monett, MO",,,,
219198,Project for Pride in Living Train to Work Program,1925 Chicago,Minneapolis,MN,55404,US,"Minneapolis, MN",,,,
219204,Ambria College of Nursing,5210 Trillium Boulevard,Hoffman Estate,IL,60192,US,"Hoffman Estate, IL",,4124700,457527,
219213,Sanford-Burnham Medical Research Institute,10901 North Torrey Pines Road,La Jolla,CA,92037,US,"La Jolla, CA",858-646-3100,4220600,481535,www.burnham.org
219222,Colorado State University - Global Campus,"8000 E. Maplewood Avenue, Building. 5, Suite 250",Greenwood Village,CO,80111-4766,US,"Greenwood Village, CO",,4208700,476975,www.csuglobal.org
219231,Charlotte School of Law,2145 Suttle Avenue,Charlotte,NC,28208,US,"Charlotte, NC",704-971-8500,4143500,455169,
219240,Alpha Institute of the Treasure Coast,1599 SE Port St. Lucie Boulevard,Port St. Lucie,FL,34952,US,"Port St. Lucie, FL",,,,
219259,Good Careers Academy,12332 IH-10 West,San Antonio,TX,78230,US,"San Antonio, TX",,,,
219295,Prestige Health and Beauty Sciences Academy,3845 N.E. 163rd Street,North Miami Beach,FL,33160,US,"North Miami Beach, FL",,4214500,481368,
219301,Lil Lou's Beauty and Barber College,4853 Broadway Street,Gary,IN,46409,US,"Gary, IN",,4205500,475574,
219310,"French Academy of Cosmetology, Inc.",111 West Exchange Street,Spring Lake,MI,49456,US,"Spring Lake, MI",,4141100,455062,
219329,Paul Mitchell The School Reno,1600 Holcomb Avenue,Reno,NV,89502,US,"Reno, NV",,4203100,476841,
219365,Mingo Extended Learning Center,RR 2 Box 52A,Delbarton,WV,25670-9797,US,"Delbarton, WV",,4212400,486202,
219374,Orange-Ulster BOCES,53 Gibson Road,Goshen,NY,10924,US,"Goshen, NY",,,,
219383,Los Angeles Pacific College,"3325 Wilshire Boulevard, Suite 550",Los Angeles,CA,90010,US,"Los Angeles, CA",,,,
219392,Minnesota Resource Center,"2438 27th Ave S, Suite 100",Minneapolis,MN,55406,US,"Minneapolis, MN",,,,
219408,Ouachita Job Corps Center,570 Job Corps Road,Royal,AR,71968,US,"Royal, AR",501-767-2707,,,ouachita.jobcorps.gov/home.aspx
219417,Advanced Career Institute - Visalia,1728 North Kelsey Street,Visalia,CA,93291,US,"Visalia, CA",559-651-1978,4208900,480019,www.trainaci.com
219435,Beauty and Health Institute,11309 Countryway Boulevard,Tampa,FL,33626,US,"Tampa, FL",813-749-1888,4204600,483674,www.bhicareer.com
219444,Technology Center,"6000 Unity Drive, Suite K",Norcross,GA,30071,US,"Norcross, GA",770-409-9334,4208000,481173,www.technologycenterinc.com
219453,The Elaine Sterling Institute,"4840 Roswell Road, Building E, Suite 201",Atlanta,GA,30042,US,"Atlanta, GA",404-256-5228,4204500,476887,www.elainesterling.com
219462,American Institute of Pharmaceutical Technology,210 Lee Place,Hackensack,NJ,6701,US,"Hackensack, NJ",201-489-2771,4215600,486211,www.aiptnet.com
219471,The American Academy of Personal Training,42 Wooster Street,New York,NY,10013,US,"New York, NY",212-242-2278,4207600,481164,www.aaptschool.com
219480,Sherrill's University of Barber and Cosmetology,2110 New Bern Avenue,Raleigh,NC,27610,US,"Raleigh, NC",919-250-9979,4227600,199670,sbcuniversity.net
219499,Yechanlaz Instituto Vocational,6617 South West 8 Street,Miami,FL,33144,US,"Miami, FL",,4225200,483902,
219505,Lebanon VA Medical Center Residency in Ocular Disease and Low Vision Rehabilitation,"332 Eye Clinic, 1700 S. Lincoln Avenue",Lebanon,PA,17042,US,"Lebanon, PA",,,,
219514,Veterans Health Care System of the Ozarks - Mount Vernon,600 North Main,Mt. Vernon,MO,65712,US,"Mt. Vernon, MO",417-466-4000,,,http://www.fayettevillear.va.gov/locations/Mount_Vernon.asp
219523,Bond-Wroten Eye Clinic Residency in Framily Practice,222 Veterans Boulevard,Denham Springs,LA,70726,US,"Denham Springs, LA",,,,
219532,Child and Family Optometry Residency in Pediatric Optometry/Vision Therapy and Rehabilitation,"745 N. Maize Road, #100",Wichita,KS,67212-4502,US,"Wichita, KS",,,,
219541,Eyecare Professionals P.C. Residency in Vision Therapy and Rehabilitation,1777 Kusen Road,Hamilton Square,NJ,8690,US,"Hamilton Square, NJ",,,,
219550,"Family Eyecare Associates, P.C. Residency in Vision Therapy and Rehabilitation","17-10 Fair Lawn Avenue, 2nd Floor",Fair Lawn,NJ,7410,US,"Fair Lawn, NJ",,,,
219569,Ochsner Medical Center,1514 Jefferson Highway,New Orleans,LA,70121,US,"New Orleans, LA",,,,
219602,Mitsu Sato Hair Academy,9062 Metcalf Avenue,Overland Park,KS,66212,US,"Overland Park, KS",,4205300,476902,
219611,Wade Gordon Hairdressing Academy,"7701 West Interstate 40, Suite 550",Amarillo,TX,79121,US,"Amarillo, TX",,4205200,476896,
219620,Hastings Beauty School,221 Second Street East,Hastings,MN,55033,US,"Hastings, MN",651-437-1225,2097300,417600,
219648,Moody Theological Seminary and Graduate School - Chicago,"820 N. LaSalle Blvd, Smith 319",Chicago,IL,60560,US,"Chicago, IL",800-356-6639,,,
219657,Redeemer Theological Seminary,"3838 Oak Lawn Avenue, Suite 200",Dallas,TX,75219,US,"Dallas, TX",214-528-8600,4241100,486585,
219666,Shepherd University,3200 N. San Fernando Road,Los Angeles,CA,90065,US,"Los Angeles, CA",323-550-8888,,,
219675,School of Missionary Aviation Technology,"468 E. Sprague Road, D-175",Ionia,MI,48846,US,"Ionia, MI",616-527-4140,4207000,480727,
219684,"Helms College, A Subsidiary of Goodwill Industries",5171 Eisenhower Parkway,Macon,GA,31206,US,"Macon, GA",478-471-4873,4206400,481155,
219693,MyComputerCareer.com,"5511 Capitol Center, Drive, Suite 204",Raleigh,NC,27606,US,"Raleigh, NC",919-371-4820,4206500,480037,
219709,Elite Welding Academy,4670 Dues Drive,Cincinnati,OH,45246,US,"Cincinnati, OH",513-874-7473,,,
219718,Educational and Cultural Interactions,"3000 United Founders Blvd, Suite 139",Oklahoma City,OK,73112,US,"Oklahoma City, OK",405-810-8314,,,
219727,Cook Street School of Culinary Arts,1937 Market Street,Denver,CO,80202,US,"Denver, CO",303-308-9300,,,
219736,Institute of Ultrasound Diagnostics,"One Timber Way, 30699 Highway 181, Suite 202",Spanish Fort,AL,36527,US,"Spanish Fort, AL",,,,
219745,Medical Career Institute,"901 West Park Avenue, Cobblestone Village",Ocean Township,NJ,7712,US,"Ocean Township, NJ",,4207500,479965,
219754,Institute of Technology - Tampa,"4311 W. Waters Avenue, Suite 600",Tampa,FL,33614,US,"Tampa, FL",,,,
219763,Institute of Health Sciences,11031 McCormick Road,Hunt Valley,MD,21031,US,"Hunt Valley, MD",,4209600,481207,
219772,Birmingham School of Massage,"1776 Independence Court, Suite 202",Birmingham,AL,35216,US,"Birmingham, AL",,,,
219781,Axis Business Academy - Ben Crenshaw Campus,"10935 Ben Crenshaw, Suite 102",El Paso,TX,79935,US,"El Paso, TX",,,,
219790,Genesys Regional Medical Center,One Genesys Parkway,Grand Blanc,MI,48439,US,"Grand Blanc, MI",,,,
219806,School for Allied Health Professionals,"701 East Interstate 20, Suite 151",Arlington,TX,76018,US,"Arlington, TX",,4207300,483683,
219824,Baptist Health System,111 Dallas Street,San Antonio,TX,78205-1201,US,"San Antonio, TX",210-297-7649,,,www.baptisthealthsystem.com
219833,Alabama State Department of Education,"5163 Gordon Persons Bldg., P.O.Box 302101",Montgomery,AL,36130,US,"Montgomery, AL",334-242-8231,,,
219851,Morrison Chartwells Distance Education,"5801 Peachtree Dunwoody Road, NE",Atlanta,GA,30342,US,"Atlanta, GA",404-845-3333,,,
219860,American Trade School,3925 Industrial Drive,St. Ann,MO,63074,US,"St. Ann, MO",314-423-1900,4174800,461573,www.stltrades.com
219879,ASI Career Institute - Turnersville,5360 Black Horse Pike,Turnersville,NJ,8012,US,"Turnersville, NJ",,4188700,475431,
219888,"Modern Beauty Academy, Inc. - Upper Darby",6938-6948 Market Street,Upper Darby,PA,19082,US,"Upper Darby, PA",,,,
219897,Styles Barber College LLC,"5252 Hickory Hollow Parkway, Suite 1001",Antioch,TN,37013,US,"Antioch, TN",615-731-8400,,,
219903,Allure School of Cosmetology,1610 West 3rd Street,Red Wing,MI,55066,US,"Red Wing, MI",651-388-8224,,,
219912,Texas Beauty College,3534 Denton Highway,Haltom,TX,76117,US,"Haltom, TX",682-647-1505,4158500,458061,
220002,Baylor University Medical Center Dietetic Internship,3500 Gaston Avenue,Dallas,TX,75246-2045,US,"Dallas, TX",,,,
220057,Brigham and Women's Hospital,75 Francis Street,Boston,MA,02115-6195,US,"Boston, MA",,,,
220233,Center for Child Development,"Children's Hospital Los Angesle, P.O. Box 54700",Los Angeles,CA,90054-6062,US,"Los Angeles, CA",,,,
220570,Long Island University/C.W. Post Campus Dietetic Internship,720 Northern Boulevard,Brookville,NY,11548,US,"Brookville, NY",,,,
220631,Marywood University Dietetic Internship,2300 Adams Avenue,Scranton,PA,18509-1514,US,"Scranton, PA",,,,
220640,Marywood University Distance Education Dietetic Internship,2300 Adams Avenue,Scranton,PA,18509-1514,US,"Scranton, PA",,,,
220747,Mississippi State University Dietetic Internship,"107 Herzer Building, Stone Boulevard",Mississippi State,MS,39762-9805,US,"Mississippi State, MS",,,,
220899,Northern Illinois University Dietetic Intership,"School of Family, Comsumer and Nutrition Services",DeKalb,IL,60115-2854,US,"DeKalb, IL",,,,
220905,North Shore-Long Island Jewish Health System,300 Community Drive,Manhasset,NY,10030,US,"Manhasset, NY",,,,
220914,"The Ohio State University, School of Allied Medical Professions Dietetic Internship",453 West Tenth Avenue,Columbus,OH,43210-1234,US,"Columbus, OH",,,,
220923,"The Ohio State University, College of Human Ecology Dietetic Internship",325 Campbell Hall,Columbus,OH,43210-1295,US,"Columbus, OH",,,,
220950,Oregon Health & Science University Dietetic Internship,3181 Southwest Sam Jackson Park Road,Portland,OR,97239,US,"Portland, OR",,,,
220978,The Pennsylvania State University Dietetic Internship,121-A Henderson Building South,University Park,PA,16802,US,"University Park, PA",,,,
221494,"University of Massachusetts, Amherst Dietetic Internship","100 Venture Way, Suite 201",Hadley,MA,1035,US,"Hadley, MA",,,,
221528,University of Michigan Hospitals and Health Centers Dietetic Internship,1500 East Medical Center Drive,Ann Arbor,MI,48109-0056,US,"Ann Arbor, MI",,,,
221537,University of Michigan Dietetic Internship,"1420 Washington Heights, M6150",Ann Arbor,MI,48109-2029,US,"Ann Arbor, MI",,,,
221564,University of Nebraska-Lincoln Dietetic Internship,120C Ruth Leverton Hall,Lincoln,NE,68586-0806,US,"Lincoln, NE",,,,
221573,University of Nebraska Medical Center Dietetic Internship,981200 Nebraska Medical Center,Omaha,NE,68198-1200,US,"Omaha, NE",,,,
221698,The University of Tennessee-Knoxville Dietetic Internship,"1215 Cumberland Avenue, Room 229",Knoxville,TN,37996-1920,US,"Knoxville, TN",,,,
221786,Bay Pines VA Medical Center,P.O. Box 5005,Bay Pines,FL,33744,US,"Bay Pines, FL",,,,
221801,Memphis VA Medical Center Dietetic Internship,1030 Jefferson Avenue,Memphis,TN,38104,US,"Memphis, TN",,,,
221810,Virginia Polytechnic Institute and State University Dietetic Internship,338 Wallace Hall,Blacksburg,VA,24061-0430,US,"Blacksburg, VA",,,,
221926,Tribeca Flashpoint Media Arts Academy,"28 North Clark Street, 5th Floor",Chicago,IL,60602,US,"Chicago, IL",312-506-0643,4195600,460747,www.flashpointacademy.com
221935,University of Massachusetts Medical School General Practice Residency 12 Months,55 Lake Avenue North,Worcester,MA,1655,US,"Worcester, MA",,,,
221944,Argosy University - Orange County Campus,601 South Lewis Street,Orange,CA,92868-4844,US,"Orange, CA",,2179900,436438,
221953,JFK Medical Center,65 James Street,Edison,NJ,8818,US,"Edison, NJ",732-321-7000,,,www.jfkmc.org
221962,SAE Institute of Technology - Los Angeles,6700 Santa Monica Boulevard,Los Angeles,CA,90038,US,"Los Angeles, CA",,4205800,476911,
221971,SAE Institute,215 Peachtree Street NE #300,Atlanta,GA,30303-1739,US,"Atlanta, GA",,4206600,476948,
221980,SAE Institute Miami,"16051 West Dixie Highway, Suite 200",North Miami Beach,FL,33160,US,"North Miami Beach, FL",,4207900,476966,
222053,Baylor College of Medicine Psychology Internship,One Baylor Plaza,Houston,TX,77030,US,"Houston, TX",,,,
222266,George Mason University Psychology Internship,4400 University Drive,Fairfax,VA,22030,US,"Fairfax, VA",,,,
222424,Northern Illinois University Psychology Internship,"Counseling and Student Development Center, 200 Campus Life Building",DeKalb,IL,60115,US,"DeKalb, IL",,,,
222442,Ohio Psychology Internship,37 N. Broadway Street,Akron,OH,44308-1732,US,"Akron, OH",,,,
222451,Nova Southeastern University Center for  Psychological Studies Internship,3301 College Avenue,Fort Lauderdale,FL,33314,US,"Fort Lauderdale, FL",,,,
222460,Pace University Psychology Internship,156 William Street,New York,NY,10038,US,"New York, NY",,,,
222479,The Ohio State University Psychology Internship,1640 Neil Avenue,Columbus,OH,43201-2333,US,"Columbus, OH",,,,
222488,Oregon Health & Science University Psychology Internship,"Child Development and Rehabilitation Center, P.O. Box 574",Portland,OR,97207,US,"Portland, OR",,,,
222503,Pacific University Psychology Internship,"511 SW 10th, Suite 400",Portland,OR,97205,US,"Portland, OR",,,,
222512,Pennsylvania State University Psychology Internship,501 Student Health Center,University Park,PA,16802,US,"University Park, PA",,,,
222901,University of Massachusetts at Amherst Psychology Internship,123 Berkshire House,Amherst,MA,01003-0001,US,"Amherst, MA",,,,
222929,University of Michigan Psychology Internship,530 S. State Street,Ann Arbor,MI,48109-1346,US,"Ann Arbor, MI",,,,
222992,University of Oregon Psychology Internship,1590 E. 13th Avenue,Eugene,OR,97403,US,"Eugene, OR",,,,
223074,Boca Beauty Academy,"7280 Glades Road, Suite 175",Boca Raton,FL,33434,US,"Boca Raton, FL",,4217800,481483,
223083,Healthcare Preparatory Institute,"5831 West Craig Road, Suites 102-103",Las Vegas,NV,89130,US,"Las Vegas, NV",,4226200,483966,
223092,Healthcare Training Institute - Kenner,322 Williams Blvd.,Kenner,LA,70062,US,"Kenner, LA",,4217000,481465,
223117,University of Tennessee - Knoxville Counseling Center Psychology Internship,900 Volunteer Boulevard,Knoxville,TN,37996-0001,US,"Knoxville, TN",,,,
223126,University of Texas at Austin Psychology Internship,1 University Station A3500,Austin,TX,78712-0152,US,"Austin, TX",,,,
223144,University of Utah Psychology Internship,"201 South 1460 East, Room 426",Salt Lake City,UT,84112-9061,US,"Salt Lake City, UT",,,,
223199,Virginia Tech - Thomas E. Cook Counseling Center Psychology Internship,240 McComas Hall,Blacksburg,VA,24061-0108,US,"Blacksburg, VA",,,,
223296,"Albert Einstein College of Medicine, Montefiore Medical Center Psychology Internship",111 E. 210th Street,Bronx,NY,10467,US,"Bronx, NY",,,,
223339,Mount Sinai Beth Israel,1st Avenue at 16th Street,New York,NY,10003,US,"New York, NY",,,,
223348,Cambridge Health Alliance,1493 Cambridge Street,Cambridge,MA,2139,US,"Cambridge, MA",,,,
223393,Coler-Goldwater Specialty Hospital and Nursing Facility,1 Main Street,Roosevelt Island,NY,10044,US,"Roosevelt Island, NY",,,,
223445,"Federal Medical Center, Lexington Psychology Internship",3301 Leestown Road,Lexington,KY,40511-8799,US,"Lexington, KY",,,,
223597,North Shore University Hospital,400 Community Drive,Manhasset,NY,11030,US,"Manhasset, NY",,,,
223612,The Children's Hospital - Aurora,13123 East 16th Avenue,Aurora,CO,80045,US,"Aurora, CO",,,,
223755,Vanderbilt University/VA Internship Consortium,1310 24th Avenue South,Nashville,TN,37212-2637,US,"Nashville, TN",,,,
223816,VA Ann Arbor Healthcare System,2215 Fuller Road,Ann Arbor,MI,48105,US,"Ann Arbor, MI",734-769-7100,,,www.annarbor.va.gov
223825,Atlanta VA Medical Center,1670 Clairmont Road,Decatur,GA,30033,US,"Decatur, GA",404-321-6111,,,www.atlanta.va.gov/
223834,VA NY Harbor Healthcare System - Brooklyn,800 Poly Place,Brooklyn,NY,11209,US,"Brooklyn, NY",718-836-6600,,,www.nyharbor.va.gov
223843,VA Western New York Healthcare System - Buffalo,3495 Bailey Avenue,Buffalo,NY,14215,US,"Buffalo, NY",716-834-9200,,,www.buffalo.va.gov
223852,VA Eastern Colorado Health Care System,1055 Clermont Street,Denver,CO,80220,US,"Denver, CO",303-399-8020,,,www.denver.va.gov/
223898,VA New Jersey Health Care System - Lyons,151 Knollcroft Road,Lyons,NJ,7939,US,"Lyons, NJ",908-647-0181,,,www.newjersey.va.gov
223904,Hampton VA Medical Center,100 Emancipation Drive,Hampton,VA,23667,US,"Hampton, VA",757-722-9961,,,www.hampton.va.gov
223913,VA Loma Linda Healthcare System,11201 Benton Street,Loma Linda,CA,92357,US,"Loma Linda, CA",909-825-7084,,,www.lomalinda.va.gov
223931,Memphis VA Medical Center Psychology Internship,1030 Jefferson Avenue,Memphis,TN,38104,US,"Memphis, TN",,,,
223940,Miami VA Healthcare System,1201 N.W. 16th Street,Miami,FL,33125,US,"Miami, FL",305-575-7000,,,
223977,Southeast Louisiana Veterans Health Care System,1601 Perdido Street,New Orleans,LA,70112,US,"New Orleans, LA",800-935-8387,,,www.neworleans.va.gov
224013,Portland VA Medical Center Psychology Internship,P.O. Box 1034,Portland,OR,97207,US,"Portland, OR",,,,
224022,VA Salt Lake City Health Care System,500 Foothill Drive,Salt Lake City,UT,84148,US,"Salt Lake City, UT",801-582-1565,,,www.saltlakecity.va.gov
224031,VA Greater Los Angeles - Sepulveda Ambulatory Care Center,16111 Plummer Street,Los Angeles,CA,91343,US,"Los Angeles, CA",818-891-7711,,,www.losangeles.va.gov/
224077,VA Maine Healthcare System,1 VA Center,Augusta,ME,4330,US,"Augusta, ME",877-421-8263,,,www.maine.va.gov
224095,Westborough State Hospital,"P.O. Box 288, Lyman Street",Westborough,MA,1581,US,"Westborough, MA",,,,
224138,Jersey Shore University Medical Center,1945 State Route 33,Neptune,NJ,07754-0397,US,"Neptune, NJ",,,,
224147,San Francisco VA Medical Center,4150 Clement Street,San Francisco,CA,94120,US,"San Francisco, CA",,,,
224165,Hartford Hospital Institute of Living,200 Retreat Avenue,Hartford,CT,6106,US,"Hartford, CT",,,,
224192,North Florida/South Georgia Veterans Health System,1601 SW Archer Road,Gainesville,FL,32608-1197,US,"Gainesville, FL",352-376-1611,,,www.northflorida.va.gov/
224350,University of Michigan Residency in Clinical Psychology,"2101 Commonwealth Boulevard, Suite C",Ann Arbor,MI,48109,US,"Ann Arbor, MI",,,,
224369,University of Michigan Residency in Clinical Child Psychology,"2101 Commonwealth Boulevard, Suite C",Ann Arbor,MI,48109,US,"Ann Arbor, MI",,,,
224378,University of Michigan Residency in Clinical Neuropsychology,"2101 Commonwealth Boulevard, Suite C",Ann Arbor,MI,48109,US,"Ann Arbor, MI",,,,
224420,South Texas Veterans Health Care System,7400 Merton Minter Boulevard,San Antonio,TX,78229-4404,US,"San Antonio, TX",210-617-5300,,,www.southtexasva.gov
224475,Memphis VA Medical Center,1030 Jefferson Avenue,Memphis,TN,38104,US,"Memphis, TN",901-523-8990,,,www.memphis.va.gov
224536,Harbor/UCLA Medical Center Residency in Clinical Psychology,1000 West Carson Street,Torrance,CA,90509,US,"Torrance, CA",,,,
224545,Harbor/UCLA Medical Center Residence in Clinical Neuropsychology,1000 West Carson Street,Torrance,CA,90509,US,"Torrance, CA",,,,
224642,Advance Beauty Techs Academy,"2191 Sampson Avenue, Suite 105",Corona,CA,92879,US,"Corona, CA",,4206800,479974,
224651,Lyles Fresno College of Beauty,"6735 North First Street, Suite 112",Fresno,CA,93710,US,"Fresno, CA",,714200,118143,
224660,Academy de Firenze,149 West Main Street,Jerome,ID,83338,US,"Jerome, ID",,4207200,476957,
224679,Cosmetology Training Center - Mankato,1701 Adams Street,Mankato,MN,56001,US,"Mankato, MN",,,,
224688,Gloria Francis School of Make-Up Artistry,2 Nelson Avenue,Hicksville,NY,11801,US,"Hicksville, NY",,4208800,191409,
224697,Digital Film Academy,"630 9th Avenue, Suite 901",New York,NY,10036,US,"New York, NY",,4206200,480028,
224703,Naval Chaplaincy School and Center,10098 Benning Road,Fort Jackson,SC,29207-5307,US,"Fort Jackson, SC",,,,
224712,Progressive Truck Driving School,5538 W. Belmont Avenue,Chicago,IL,60641,US,"Chicago, IL",,,,
224767,Saint Louis University Dietetic Internship,"3437 Caroline Street, Room 3076",St. Louis,MO,63104-1111,US,"St. Louis, MO",,,,
224819,60th Medical Group/Travis AFB Advanced Education in General Dentistry 12 Months,101 Bodin Circle,Travis AFB,CA,94535-1800,US,"Travis AFB, CA",,,,
224828,81st Medical Group/DS/SGDDT/Keesler AFB Residency in General Dentistry 12 Months,606 Fisher Street,Keesler AFB,MS,39534-2567,US,"Keesler AFB, MS",,,,
224837,81st Medical Group/DS/SGDDT/Keesler AFB Dental General Practice Residency 12 Months,606 Fisher Street,Keesler AFB,MS,39534-2567,US,"Keesler AFB, MS",,,,
224846,A.T. Still University of Health Sciences Arizona School of Dentistry and Oral Health Predoctoral Internship,5850 East Still Circle,Mesa,AZ,85206,US,"Mesa, AZ",,,,
224864,Albert Einstein Medical Center Dental General Practice Residency 12 Months,5501 Old York Road,Philadelphia,PA,19141-3098,US,"Philadelphia, PA",,,,
224882,Baylor College of Dentistry Component of Texas A&M Health Science Center Advanced Education in General Dentistry 12 Months,3302 Gaston Avenue,Dallas,TX,75246,US,"Dallas, TX",,,,
224891,Baylor College of Dentistry Component of Texas A&M Health Science Center Predoctoral Internship,3302 Gaston Avenue,Dallas,TX,75246,US,"Dallas, TX",,,,
224925,Bronx Lebanon Hospital Center Dental General Practice Residency 12 Months,"1650 Selwyn Avenue,  10B",Bronx,NY,10457,US,"Bronx, NY",,,,
